mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_delta_mean_0,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_std_0,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,label
-231.07785,100.512276,6.5322747,13.651741,-8.116064,4.689824,2.986512,5.0528083,3.2103317,5.2710886,9.642849,5.2936506,-1.4605951,148.67038,34.313454,20.310747,14.681957,22.966228,16.672882,9.828057,10.07053,8.031978,6.303595,6.9849396,6.1964464,6.9820213,-1.7672257,-0.49885526,0.08115034,0.12665716,0.06501727,0.74593174,-0.34820822,-0.29156226,0.26189592,-0.023955248,0.39161253,0.08718311,-0.2394656,30.56926,6.8741736,4.389479,2.840196,4.6492295,4.059185,1.7624086,1.9905988,1.7211746,1.1762537,1.6034621,1.2365522,1.6132202,prawo
-244.35014,97.94661,1.2597044,9.868144,-6.0101914,1.9198105,1.0257251,7.888829,4.863491,4.1524143,8.925164,2.5704792,-0.7799798,142.41974,39.67085,23.447264,13.1866255,21.93661,15.289369,7.5846815,6.6603622,12.544952,9.949967,4.8929405,5.2967553,6.418433,-1.4869363,-0.9702103,0.20779839,0.11423023,0.29964545,0.18078567,0.060443237,-0.13416353,0.3033552,0.025767207,-0.042925317,0.015490942,-0.014636412,28.891085,8.555835,4.904361,2.9115553,4.5659432,3.300635,1.7740765,1.4390786,3.0432885,2.3199096,0.90511215,1.1062611,1.3112702,prawo
-255.8339,93.68087,-4.7544546,5.7948523,-10.259638,-1.4546378,1.1979158,6.086553,0.7380624,4.835096,8.046211,6.506917,0.31542015,150.08244,44.72303,22.368662,11.215469,18.095348,11.731554,5.9005136,6.7051415,9.843321,11.014539,7.2838883,4.125205,7.5744896,-1.6259121,-0.97851557,0.1736072,0.14593823,0.24215293,0.121581055,-0.13369575,-0.01622644,0.13697426,0.45632848,0.31545576,0.23099308,0.11713986,30.479422,9.650615,4.811661,2.3005788,3.7384994,2.6590412,1.1792177,1.6723862,2.4456277,2.6861641,1.4516064,0.6247248,1.5932957,prawo
-258.38934,96.52588,-4.260761,7.0443025,-7.3511715,-0.8842084,0.40155053,4.1315765,-2.1488376,2.0964143,6.5621448,6.9110594,2.031108,144.24966,44.925323,24.359577,10.46924,16.75979,13.893519,9.653876,8.204963,10.071829,11.516618,6.2862506,5.003269,5.4628334,-1.6077145,-0.95208275,-0.04046987,0.10266115,0.01701466,0.11900354,-0.09292258,-0.06433999,0.40272808,0.54417306,0.02986446,0.020607969,0.15907384,29.489985,9.538205,5.0800776,2.0635421,3.6624484,3.0872948,2.1443863,1.9352626,2.3061984,2.790399,1.1921357,0.8433691,1.1084907,prawo
-260.2937,100.63901,-5.7992363,7.2852354,-11.393895,-0.57985246,1.0882,2.490584,1.9753011,2.01927,6.6414948,8.201683,-2.2499967,134.0134,44.954002,26.607904,9.4794855,20.294352,12.838646,10.581463,11.88435,8.695211,9.626261,4.7132974,6.426039,6.0446258,-1.0309188,0.2764572,1.0057702,0.3554633,0.2016325,0.14538047,-0.16018814,0.16418993,0.41738296,0.2799107,0.15461925,-0.41431272,-0.11726272,28.144974,8.5019245,5.5228806,2.0808961,4.849505,3.3255274,2.4360394,2.5748074,1.9628804,2.2607806,1.0809138,1.3934522,1.0607249,prawo
-248.41425,103.987434,-7.5792236,4.75881,-7.15619,1.0796793,-2.4358566,1.4597051,3.4609232,2.111522,6.239399,7.7005014,-0.30234075,148.2242,49.607113,26.06441,13.957023,15.552352,12.991096,8.992651,12.421872,8.240432,11.858626,5.4689693,5.727462,5.559594,-2.3707004,-0.7543344,0.6733726,0.46173522,0.25901276,0.5541587,0.08893439,-0.11746977,0.21386656,0.22898483,0.28723788,0.04637891,0.07427275,30.739927,10.288508,5.5858183,3.1094935,3.4395537,3.3889093,1.807756,2.6839337,1.9245523,2.9644291,0.9205738,1.1746056,0.8985785,prawo
-254.66061,102.98914,-6.275515,6.4680367,-7.637662,0.10909796,-0.7667057,6.868728,5.8993244,2.540659,8.771375,9.261181,-1.5532529,132.13492,43.806877,25.775753,11.975838,18.129408,11.493444,8.412994,9.99945,10.489541,12.886876,4.9947248,7.4185205,6.024428,-1.1864877,-0.8220988,-0.029593453,0.31808168,0.0148304105,-0.05407466,0.017427206,0.006113313,0.06129983,0.06928584,0.08681487,0.049171448,0.3087596,26.194706,9.004023,5.0167294,2.471089,4.0231237,2.4557369,1.6082826,2.4320545,2.5993154,2.9707808,0.80730534,1.6169214,1.2760977,prawo
-265.53476,97.41092,-4.9632044,7.0191097,-9.356026,2.0012624,0.52670884,4.4041133,3.9024763,1.4635922,8.30589,9.952466,-2.8760514,132.62454,43.433975,21.52559,10.25836,20.062912,11.391798,7.376146,10.152666,6.9352756,12.772973,4.8883023,5.6046524,6.745765,-0.103851795,-0.2860239,-0.41129065,-0.23498009,0.33997184,0.40143165,-0.08233903,-0.25734195,0.003789477,0.32118306,-0.11232792,-0.0049049556,-0.019871786,25.641298,8.291794,4.3873796,1.9218765,4.1057844,2.0194564,1.6304786,2.3257082,1.7298782,2.9599392,0.7116597,1.1870075,1.0873988,prawo
-257.8835,94.84941,-4.5774746,4.9427857,-11.20027,0.41353115,2.5714054,5.013993,0.47385073,4.2364664,6.380785,8.540363,-0.40370518,148.97545,44.519783,23.264502,11.245804,20.69669,11.712713,6.8651986,7.1606803,10.271637,10.434612,6.363745,6.1056485,6.484152,-0.06935191,-0.18200856,0.06186551,0.2258536,0.25351697,0.1817868,0.13743308,-0.09833403,0.02902136,0.06193728,-0.009217635,-0.031530984,0.03540059,29.30586,8.460572,4.836024,2.2253594,4.0811186,2.4920096,1.2170256,1.6187266,2.5343215,2.2793298,1.3614346,1.3354816,1.3162837,prawo
-261.33972,97.24946,-3.9559746,7.981275,-9.144264,-0.03401819,1.5298367,5.0600905,-0.87005115,3.2763224,8.803388,8.050585,0.11125076,148.66258,48.259632,22.41224,11.599263,21.60775,9.886807,7.1067843,5.547237,9.295333,12.110147,7.1813855,4.9849195,5.6227503,-1.1052809,-0.7536254,-0.15468436,0.038527187,0.09655315,0.060588554,0.084015325,0.08518949,-0.049685925,0.24333845,0.055757634,0.019542024,-0.064582035,29.683704,9.349401,4.7043557,2.1097984,4.346633,1.9443439,1.6294148,1.2176334,2.0690966,2.8904936,1.3046832,1.051434,1.1072217,prawo
-266.10474,103.23747,-1.2834842,5.2637453,-9.753635,-0.78820497,1.4248104,3.4950068,-0.53420615,2.4688063,5.581044,8.760942,-1.4343026,132.56505,50.003944,23.941158,12.560059,20.08405,12.0451565,8.686051,8.45951,9.237371,8.117331,5.9353166,3.923107,6.475401,0.20274568,0.36543494,0.033064872,0.14020598,0.36941916,0.28000176,0.11583099,0.2831996,0.030060735,-0.05701769,-0.28220087,-0.11312696,-0.04584831,25.930635,9.4979315,5.0810184,2.3940685,3.9366958,2.3059413,1.6262798,1.9369,2.0401533,1.6816561,1.2453995,0.65092677,1.3327835,prawo
-254.63965,100.76658,-2.5223026,5.1813164,-12.855487,2.944997,2.671607,5.8780556,4.979524,2.2268429,6.649131,8.45429,-2.4877741,138.7039,47.55634,21.679344,15.3043,20.405016,13.050756,6.228349,5.8179893,8.696003,11.330346,3.6610024,7.065564,6.2432184,1.876045,1.6133904,-0.26929796,-0.6274169,0.9887094,0.042371497,-0.13104069,-0.10890811,-0.124842,0.335135,-0.16694435,0.1892142,-0.11942544,28.357252,9.79152,4.2419376,3.1876605,4.1677337,2.5986087,1.0519943,1.2496967,1.7236646,2.5460217,0.6448763,1.6142325,1.2857304,prawo
-256.5879,96.28755,-0.52406025,8.072077,-4.826825,3.1993597,2.6228418,5.394997,3.624743,4.2165194,7.025072,5.3415375,-3.0834856,142.58763,45.256104,22.421907,10.811752,20.00047,16.310612,7.971397,6.7467637,9.606749,8.427616,6.224615,5.8094945,6.751484,-1.929895,-0.6898401,-0.11908051,0.29515055,0.4126949,0.5298415,-0.013098538,-0.33797565,0.23471305,0.36741972,0.23668021,0.07274658,0.1165851,29.253534,9.428554,4.4538336,2.108658,4.1365395,3.5696378,1.6705523,1.5306314,2.2959144,1.9379251,1.0418478,1.2636913,1.3463868,prawo
-264.158,95.57207,-7.343291,7.405442,-7.7538924,2.0535746,1.3386426,6.7617874,3.955204,1.9254787,8.997505,8.759434,-1.2787886,135.72314,45.354145,21.911657,11.302035,20.336647,9.7775135,5.552911,6.600432,9.93206,10.977727,6.291135,3.9629922,6.6115704,2.8833613,0.8327205,-0.20712385,0.10101645,0.29238927,0.049042262,-0.066801675,-0.20708889,-0.40570828,-0.05645945,-0.07462659,-0.24215624,-0.30112976,29.500662,9.367012,4.7080207,2.2283857,4.2232814,1.8014308,1.4416977,1.6768638,2.194516,2.4433157,1.2002861,0.6216006,1.5516777,prawo
-267.8758,92.43349,-4.253045,6.7942047,-10.368693,5.6124897,-0.20193207,4.681776,4.247734,2.8059561,6.7793727,9.174126,-2.3691196,141.54333,45.441998,20.919426,10.816628,23.09173,9.674683,5.459393,6.472935,9.172561,12.749443,4.903896,7.015146,8.223376,1.6578743,0.8290638,-0.14229706,-0.04828991,0.24584943,0.30218455,-0.13485779,0.11092639,0.24038921,0.10608643,-0.21207416,-0.21670756,-0.33122116,28.413437,8.91971,4.3312197,2.3028834,4.544922,1.9992495,1.0194292,1.4440161,2.256174,3.1041763,0.78640187,1.2825443,1.4961369,prawo
-265.2598,96.47615,-5.660548,5.5986757,-7.3460474,3.6981745,-0.23233593,6.16679,4.5536823,2.3805006,8.182217,6.8039513,-2.198644,139.6119,46.499348,20.613567,11.755518,20.591238,10.870275,7.365365,8.910708,7.9869094,11.980253,6.8735094,6.4065795,6.1718354,-1.7664078,-1.3111432,-0.07487956,0.21588388,0.3524598,-0.009404369,0.11722254,0.026280053,-0.31610358,-0.0496267,-0.113011315,0.22140023,0.3353095,28.456453,9.941816,4.1974893,2.553799,4.430835,2.106663,1.681619,2.3158343,2.1593258,2.7827857,1.4659634,1.4884007,1.3280187,prawo
-256.86902,94.9384,-6.953388,7.891967,-12.844715,2.8769507,2.2793055,7.5783215,1.8228686,-0.21562019,9.506043,7.5159407,-3.839789,139.9448,44.47403,23.247477,12.788678,19.949554,10.853525,4.524064,7.4177694,11.02914,11.873268,7.0064645,5.6677876,8.00977,-1.2400091,-0.14658345,0.80883825,0.16464405,0.14649692,0.07929855,-0.08666232,0.013477489,0.60895073,0.54113716,0.0649609,0.19180092,0.12915973,28.649902,8.840542,5.0991464,2.6671305,4.1459985,2.2791226,0.7958065,1.6764779,2.744364,3.2545831,1.2030163,1.386065,1.5077932,prawo
-248.03603,96.43986,-5.723567,7.947457,-10.503553,2.2661395,3.287882,3.9887195,2.7654152,3.1565619,6.2702003,8.638324,-3.539636,147.61914,40.434093,27.000298,11.887874,23.80595,13.694587,5.3929343,6.462051,11.808831,9.279483,8.200916,4.7809052,6.4406786,-0.63738877,0.36678112,0.70112085,0.042440083,0.079049215,0.08495678,-0.08497142,0.1293627,0.4733504,0.3526429,0.22833616,-0.030521441,0.039640807,30.370825,7.580327,5.7329426,2.265446,4.8128214,3.1395335,1.3067105,1.282089,2.800399,2.377681,1.8002789,0.89094585,1.3205266,prawo
-248.96022,102.38493,-9.338522,2.743795,-13.479487,0.7911558,-0.32099152,5.47193,2.159365,1.7720001,7.8303623,10.143166,-2.9020958,135.58687,46.01233,25.792057,12.467727,20.314808,11.588656,9.550198,7.0545883,9.736292,10.8832445,5.8256555,5.31496,6.9539475,-1.4006348,0.20022836,0.3879515,-0.031114157,0.20315841,-0.06810516,-0.13139184,0.0621695,0.041677054,0.08882267,0.080605075,-0.057068117,0.08221589,27.928246,8.93146,5.353856,2.2531803,4.363256,2.6401582,1.9224095,1.3750333,1.877886,2.48073,0.95607454,1.0373269,1.3994076,prawo
-253.82657,99.56955,-10.840086,2.9103706,-11.834213,2.7709348,-0.9523563,4.953335,2.9068825,1.888591,8.396406,5.0818243,-1.9121455,140.7456,43.464607,20.426292,8.695017,24.361233,11.078612,6.954296,6.753388,8.043325,10.815271,9.247058,7.142306,6.7898784,-1.7877524,-0.14387754,1.0968146,0.22735396,-0.15548453,-0.12250186,0.4069151,0.5720923,0.17105195,0.35371822,0.22168927,0.05354377,-0.068523005,30.105518,8.623425,4.631068,1.8178369,4.820818,2.041348,1.2167748,1.2018604,1.7551459,2.6669402,1.515343,1.4965935,1.4019583,prawo
-266.9164,96.00796,-2.4005427,7.870057,-8.799141,3.3639522,1.5302837,7.4569073,2.5105567,3.730672,7.306068,9.140466,-0.88592684,138.19493,48.73478,22.602415,14.376925,22.749388,10.367783,4.395015,5.546194,9.84086,9.537845,5.699456,4.7801485,6.425596,1.0683663,1.3927331,0.70996326,-0.28750905,-0.85114855,-0.21554737,-0.06736751,0.095037155,0.5540166,-0.060217507,0.061630785,-0.12301921,-0.013429731,28.15574,7.959008,5.413002,2.615391,3.7891443,1.9892676,0.69633293,1.2601458,2.5201216,2.1683533,1.0184506,1.0094706,1.2967561,prawo
-260.57733,100.64081,-4.429488,4.5884986,-9.769918,-1.2607393,2.831508,4.985821,-3.815208,1.601084,5.439148,7.514451,-1.4165355,144.972,54.82563,25.283257,12.203379,19.76359,12.777445,8.386737,6.7521935,12.223862,8.030082,7.4143925,4.891682,6.987015,3.6240263,4.8078127,0.89095765,-0.9602766,-0.92445314,-0.7058043,0.3873108,0.1837354,-0.13568342,-0.39080197,-0.28216112,-0.23165,0.26281184,26.163923,5.0514846,6.149061,1.4486537,3.0635924,1.4619459,1.9004704,1.5769807,2.4225707,1.2435873,1.6886398,1.2002826,1.72961,prawo
-268.67993,94.6262,0.19936216,6.869157,-9.746361,0.6573628,2.6535103,5.4665027,1.0593482,3.3114593,6.9596996,8.987843,-0.5942931,136.99065,48.31894,21.47293,9.85971,21.217993,9.765302,4.664965,7.113566,7.4136953,9.69312,6.699077,6.0843186,8.021373,2.1470468,3.0350401,0.6122011,-0.33521128,-0.65342873,-0.24412802,0.04462676,0.33489972,0.36603802,-0.3870333,0.18336672,-0.3191246,-0.123617135,27.359802,5.4018664,5.412966,1.7762578,3.8715732,1.7691827,0.9381468,1.6785288,1.9391344,1.6263788,1.1029291,1.3802857,1.641349,prawo
-258.4203,94.15744,0.93029356,9.151193,-6.706417,3.5193892,1.6480339,6.7524843,5.7453136,1.5741022,7.85667,4.588463,-2.2408023,138.12006,44.895123,20.24138,12.54102,19.876028,12.701718,6.4616137,7.1445966,7.8969626,9.175229,6.5466843,2.692435,6.390701,-1.6849785,-0.65913177,0.17111084,0.37216225,0.37017262,0.2656895,0.14042552,0.034088016,0.033831146,0.27243334,0.07418789,-0.12817892,0.31852832,28.165878,9.464689,3.9280636,2.6249673,4.3217897,2.6528533,1.4448425,1.5979414,2.0177083,2.2044225,1.1360519,0.468056,1.3045328,prawo
-258.11902,93.82513,-5.0052576,5.4181757,-9.992165,1.9047529,1.200751,4.3242054,-0.66471493,4.3133755,7.1108522,8.50098,0.642682,150.65652,50.279297,21.384073,9.283288,19.01914,12.33104,5.617872,8.046704,8.5926485,9.704025,5.3732934,6.9487863,6.305218,3.3625455,3.2159142,0.28821284,-0.4772302,-0.7280952,-0.6790997,0.09534466,0.3597251,0.09174178,-0.5679528,-0.11826931,-0.16794762,-0.10127473,27.070526,5.482125,4.7454047,1.0117621,2.6786144,1.5296805,1.0811514,1.9026557,2.1597073,1.9875677,0.84989464,1.4464148,1.402174,prawo
-253.6346,96.34343,-7.7528806,7.398367,-12.059839,-0.17410302,3.3389318,2.819025,1.4138328,2.2590563,4.859212,10.23797,-2.0042093,146.21434,45.790447,24.865868,7.8444214,22.662956,11.385202,9.090328,7.610746,9.331582,10.368216,6.5042553,5.698558,6.982914,0.5480076,0.68053705,0.5771567,-0.015132811,-0.34939897,0.10049903,-0.20729356,-0.0074592605,0.5879391,0.0055921245,-0.1777782,-0.15516388,-0.012831949,28.733484,7.8443217,5.4187536,1.3262486,4.372717,2.3202615,2.1394382,1.4562404,2.3107908,2.530739,1.6003036,1.2032613,1.3646712,prawo
-241.5156,108.82912,-6.4047146,5.1988697,-10.257526,2.9034958,-0.49929368,5.0855517,1.2257196,0.49369454,7.7287855,8.741495,-0.5129847,143.17336,50.167152,24.31216,15.555955,21.202063,12.519572,9.749815,8.72784,10.467876,13.226326,6.2380905,7.657235,6.4867897,-2.4771166,-1.0330039,0.5166497,0.38406798,0.3189386,0.50604594,0.010367088,0.038137227,0.34643328,0.3501383,0.05336101,0.17669329,0.0216337,29.818026,10.584265,4.871358,3.1487694,4.399589,2.914354,1.765001,1.9467376,2.3711567,3.3428528,1.163737,1.6729447,1.434158,prawo
-244.44875,102.58349,-11.4572525,2.6297975,-11.264661,0.6665724,-2.053722,5.0163097,4.536482,0.91473925,7.806216,9.585518,-1.5836047,135.73647,44.179474,25.420341,11.135577,17.965069,10.872375,10.443777,8.963589,9.723294,12.428308,6.1804605,5.724327,7.294152,0.7412343,-0.068668604,-1.1771828,-0.32192618,0.05750671,-0.08640537,-0.7935674,-0.2821494,0.42021137,0.26057178,-0.21470883,-0.16075669,0.2818591,26.339834,8.256093,5.4742417,1.8227402,3.845505,2.1336691,2.3736696,2.208094,2.0990865,2.8014243,1.1190864,1.1441547,1.2260325,prawo
-258.567,102.2758,-6.4202223,3.9912424,-9.009514,-0.57668185,-1.7509727,1.9606816,-1.3165575,1.4037671,5.055618,8.342791,-1.6369348,142.03603,52.30153,23.284044,12.860637,20.827066,11.331318,9.012001,7.891649,9.647845,8.897104,5.289633,4.443267,7.223791,0.21012068,0.13786423,0.2611841,0.23786187,0.029926538,0.17272195,0.20034465,-0.24936017,-0.43768293,-0.14848217,0.32116675,0.1029704,-0.13818865,28.372969,10.140669,5.039538,2.6978464,4.1641784,2.1242616,2.0502217,1.6474155,1.960866,1.918508,1.2064564,0.8555722,1.7075496,prawo
-262.159,94.56814,-2.064517,4.9543953,-9.884441,2.409039,3.113196,3.4317806,0.4171844,2.977026,5.236444,10.486156,-1.1778908,147.35751,49.21257,22.752127,12.1524935,23.635536,10.72283,5.7047,4.5507655,8.919707,10.549851,4.486376,6.691448,6.787728,-0.14223671,-0.0892936,0.23023972,0.2651624,0.28685617,-0.107863024,0.13463622,-0.025320388,0.32124612,0.23590347,0.13246581,-0.022928331,-0.005716771,29.015116,9.291215,5.1229634,2.247133,4.7727623,2.0041482,1.1065962,0.78564405,2.0156045,2.3539126,0.8449929,1.3730699,1.4292787,prawo
-252.3366,98.20217,2.105547,10.87,-4.520969,9.564744,0.67421246,7.301753,5.739163,1.7074628,8.65435,10.452017,0.688797,129.90855,37.811733,24.544567,16.031425,23.178333,11.55518,9.288706,7.3804126,8.389076,11.275575,4.850758,7.6433697,4.1222463,0.78471875,0.06917393,-0.31522816,-0.24155863,0.015151516,-0.025509737,0.035235412,-0.222941,-0.05517204,0.10681881,-0.048406918,0.023888914,-0.05324676,26.513025,7.3463335,5.0135503,3.0772402,4.6300488,2.2354808,1.7303996,1.5044824,1.7819139,2.3008072,0.96993524,1.7356501,0.8056737,prawo
-252.78763,102.34496,0.9084025,8.116839,-6.6167965,7.69972,4.2647657,3.7539902,3.9056644,-0.40215802,9.449145,11.406312,-1.6973023,127.295525,39.96174,21.832329,12.372312,22.843996,11.418476,6.7508144,7.601105,8.5275135,14.440997,5.2120185,5.9669933,6.837841,0.3676325,-0.044284105,-0.26026848,-0.47851926,0.039449666,-0.24739727,-0.26766065,-0.104460925,-0.089165375,0.10626127,0.21925013,0.08115342,-0.18495841,25.987984,7.649128,4.5096364,2.6034393,4.7427244,2.3817832,1.3323051,1.5690382,1.9799002,3.3472276,1.00096,1.2146883,1.3056527,prawo
-240.44397,88.80449,-8.094021,6.400582,-15.345684,5.0507803,1.4076158,3.2414436,1.0074811,-1.8885479,8.313913,11.293751,-1.6351997,134.19263,44.137104,20.62596,10.474305,19.97803,12.9190035,6.414157,7.897105,8.708117,10.114961,5.1536126,7.211127,7.836845,4.109647,0.3104054,-1.1552,0.6010383,-0.40553755,0.4279293,-0.03697858,-0.47020572,-0.53531647,-0.18503833,0.050006498,0.023430951,-0.59132624,31.396442,8.709307,5.3251696,1.328175,4.3082724,1.9280287,1.3982126,1.9590516,2.3934524,2.5637891,0.9580901,1.3300107,1.6302651,prawo
-231.74536,101.10067,-10.189848,3.8434505,-15.163757,-0.8350968,1.0787024,0.5627786,-5.1343746,3.391127,9.01445,9.118679,1.4693301,133.66553,51.558895,19.302542,8.83726,22.877602,11.216341,7.028631,10.146778,10.719768,12.547157,7.3924503,4.679634,4.8450165,4.3817916,0.4489112,-1.1298656,-0.11969043,-0.40285173,-0.09715398,-0.09558715,-0.12844646,-0.11316414,0.18543617,0.415613,-0.08298105,-0.21559155,32.290047,10.017215,4.9537897,1.708454,4.8607335,2.4469728,1.9544419,2.513426,2.420306,3.06374,1.9741079,0.7503036,0.7917917,prawo
-268.1673,97.17621,-1.3906186,9.710279,-4.6184015,5.3690286,1.9821416,7.468853,2.6071472,2.496861,7.8792105,5.9615097,0.054243833,126.23003,45.170982,22.703014,12.6184635,17.881702,14.15905,9.955963,7.7250853,8.225411,8.320853,5.599847,4.216294,6.2234907,-0.7222611,-0.4791324,0.25462356,0.5552786,0.2758169,0.3907887,-0.45114067,-0.22773266,0.07954232,0.121941194,0.29598463,-0.0053548403,-0.06480639,25.84081,9.21959,4.790139,2.6387465,3.958513,3.3609006,2.186658,1.7471837,1.8221956,1.858694,1.0295771,0.8339216,1.4005021,prawo
-266.756,100.13867,-3.3530874,7.1522827,-11.198946,1.8151374,0.20624536,1.1693033,0.30268776,2.4474065,7.8142095,9.437437,-2.271023,134.69911,53.501858,24.487772,9.786861,22.997608,11.473048,6.2861075,9.72819,7.336369,9.703055,5.9814487,5.532009,7.584433,3.314452,1.9328047,-0.9693171,-0.30536824,0.097785525,-0.50998175,-0.08956703,-0.51249224,-0.25957713,0.029384106,-0.011150755,0.2232494,-0.2779132,29.090973,11.757885,5.707922,1.9795326,4.688013,2.4192462,1.3078564,2.4230075,1.6468467,2.2409673,1.1745068,1.1407906,1.5901884,prawo
-260.29742,92.559944,-2.4316125,7.5985584,-9.601269,6.1461053,-2.2905376,3.3734403,1.8928258,0.120753884,8.5557,10.686739,-2.3977919,140.58284,50.71829,20.646029,10.769202,26.07976,10.360005,5.5872755,7.565057,8.524115,15.361092,6.447908,7.837152,7.639009,-1.0706439,0.3498276,0.37374067,0.092879824,-0.034337908,-0.3651169,0.23225692,0.44233745,0.16081883,0.131624,-0.044041738,0.17399791,0.22622125,27.90008,9.644878,4.860886,1.9129627,5.4082212,1.8307121,0.7518326,1.8327745,1.9150236,3.3912163,1.1202718,1.6025777,1.4980762,prawo
-254.1947,92.52351,3.4043362,6.6192245,-5.1327763,2.5455966,3.1709778,4.264492,5.2367086,7.388869,5.200482,8.430155,-0.05243984,144.9819,44.95213,19.854113,10.544419,22.681128,15.740669,7.3245544,10.585868,8.383846,7.9157043,10.291907,5.0984106,6.229242,0.38606775,0.10553825,0.4932615,0.16774666,-0.07614535,0.1304442,-0.0027577784,0.039158344,-0.22854105,-0.2241002,-0.029833779,-0.06643459,-0.1936447,28.652025,8.617726,5.202587,2.178176,4.670347,3.2955701,1.5481201,2.4381,1.9505415,1.65985,2.1529524,1.1127988,1.230062,prawo
-269.3906,96.50092,-1.2316813,9.022437,-7.197705,4.701624,-1.996254,3.2758627,3.6109462,1.7769469,8.240328,7.6973305,-3.562883,136.82266,45.614895,20.619799,10.734421,21.087116,8.18254,8.899511,10.4637165,9.070927,10.856768,7.7141953,5.229821,8.937445,-0.35222697,-0.45333636,-0.31385857,0.06785181,0.28826216,0.42648658,0.15197949,-0.12824668,-0.015464917,0.16360664,0.096914165,-0.08809723,-0.17231561,27.216934,8.7663555,4.2374654,2.2996893,4.341949,1.48683,1.6148113,2.4192219,2.2603621,2.5461648,1.4565445,0.9309504,1.7730669,prawo
-266.60165,95.31819,-3.9364069,3.964411,-8.856224,7.453621,-1.2523031,5.574519,3.7499638,1.7224356,8.540704,9.907166,-2.1781495,135.42776,50.61399,19.423635,11.046415,19.472208,11.249599,10.410828,10.677266,8.552363,11.655001,6.599297,6.802206,5.727831,-0.06649494,-0.124904394,-0.053409025,-0.06352076,0.09935647,0.2986359,0.25617695,0.26673543,0.032045156,-0.23247989,0.005119264,0.2449232,0.18230908,26.921257,9.652593,4.584206,2.0125027,3.9854228,2.4582076,1.8931321,2.6482558,2.1215384,2.6220105,0.98844916,1.4892194,1.2229038,prawo
-250.63507,101.112564,-8.146031,3.2276855,-8.98316,4.7181797,-2.482288,2.2932353,3.5794098,1.4715238,7.9984236,10.322526,-2.3832054,143.74341,48.09052,23.22963,14.88371,18.828083,7.6790414,11.416261,11.528317,8.316157,11.666483,6.7905307,7.8118815,7.046613,-1.2964892,-0.7098279,0.11334613,0.18826571,0.26252174,-0.039528806,0.09358533,0.27987042,-0.03456901,0.14821729,-0.09167616,0.09180206,0.2288178,28.443148,9.428499,4.891454,2.9089496,3.9478936,1.5453457,2.1690931,2.5832372,2.0912101,2.6242874,1.1957177,1.513797,1.4402039,prawo
-271.1844,95.93941,-1.9144001,9.074806,-6.568629,6.00434,-1.959753,2.4799094,1.909071,1.7792639,6.8527656,9.371703,-2.1367393,128.23688,44.840973,19.569702,11.002984,20.002632,8.832823,10.954462,10.120802,9.191037,10.192464,4.834674,6.6389613,6.3869057,-1.7352276,-0.8463919,0.46752587,0.4675211,0.42211062,0.16847968,-0.06938863,-0.060574144,0.2546229,0.6876819,0.24644503,-0.086182445,-0.14767918,26.80445,9.149919,4.0058584,2.6306126,4.4312654,1.8341972,2.4763763,2.2881696,2.1220086,2.4775403,0.78736675,1.291887,1.0948039,prawo
-279.4347,98.67894,-0.76110196,9.1208105,-4.2141814,6.2062087,-0.13030922,5.4206257,2.9829614,0.98899454,6.473907,8.966317,0.88216,124.0964,46.813755,21.35646,13.2641,17.722431,7.5739274,10.699377,9.4119835,7.246553,9.526503,5.4621425,5.223647,4.1898656,-1.7435033,-0.9021097,0.19758463,0.32954437,0.32162246,0.23189005,-0.0020890683,-0.21402057,0.063842416,0.18148434,-0.087652534,0.063693866,-0.105978824,26.304544,9.703016,4.4774814,2.779447,4.035769,1.8302491,2.2040138,2.100302,1.6681132,2.2147527,0.90674704,1.0338335,0.7277428,prawo
-264.1856,93.732086,-3.8686824,6.785076,-13.490336,4.4901094,1.9258071,6.6832113,6.2447453,-0.22953546,7.3901887,10.515596,-4.2013173,140.70651,44.180706,21.44614,9.602156,22.143133,7.59416,6.677858,8.465242,8.060507,12.622938,5.536963,7.4572873,7.1082773,-0.13293052,-0.048475027,-0.08858788,-0.14114676,0.15643439,-0.09211132,0.014131561,0.34789056,0.17069218,0.010914251,-0.08441557,-0.2768959,-0.28042725,27.514402,8.379709,4.562454,1.747961,4.430391,1.6560427,1.3180642,1.9366335,2.2108545,2.7667089,0.91504556,1.7179114,1.3241867,prawo
